#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_2549	1	7	1	13	1	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	5	0	0	0	8	3	1	0	0	0	1	1	3	0	1	0	0	2	4	0	0	0	4	5	15	3	2	0	2	3	0	0	0	1	2	0	0	2	1	0	3	1	0	3	1	0	0	1	0	7	2	0	0	0	3	1	0	0	1	4	0	5	2	2	0	2	7	0	0	8	4	0	2	1	0	0	3	0	0	0	0	0	0	0
OTU_2550	1	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	3	0	0	0	1	5	0	0	0	86	2	0	0	1	0	0	0	1	0	0	0	1	2	0	4	0	0	0	0	1	0	1	0	0	0	135	1	1	1	1	0	0	1	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	89	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	90	0	0	0	1	192	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	1	0	0	0	1	1	0	2	6	0	0	1	0	1	11	1	0	190	2	1	0	0	0	10	0	0	0	1	0	16	2	1	0	0	0	13	19	0	3	0	0	46	1	0	0
OTU_2551	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	2	3	0	1	0	0	0	0	0	0	1	2	0	0	0	2	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2552	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2553	15	73	4	5	20	58	59	3	3	3	0	4	1	0	1	1	1	3	0	5	4	2	0	0	3	4	11	7	1	2	2	58	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	3	0	1	26	0	1	0	3	0	0	2	0	1	6	1	0	0	0	1	0	1	3	0	5	0	0	1	4	6	8	0	0	0	0	0	3	2	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	53	7	1	1	4	32	8	0	0	4	8	8	9	2	9	0	57	4	2	3	2	2	3	2	74	31	3	3	0	5	4	0	0	9	32	13	9	3	17	26	20	10	16	4	11	1	2	5	1	3	8	0	25	56	34	7	1	18	16	10	15	35	11	1	4	27	7	28	1	23	4	3	31	6	3	5	36	0	0	3	2	0	0	1
OTU_2554	206	213	150	239	47	179	138	303	101	389	20	93	54	4	65	10	27	83	30	38	172	18	15	9	205	69	224	429	43	94	221	124	6	19	29	25	36	108	7	25	5	5	25	28	32	38	16	13	16	13	9	1	13	107	1	30	10	135	6	29	18	8	10	204	23	12	4	18	10	23	37	20	4	127	17	5	15	122	245	181	55	6	8	80	47	86	58	5	0	12	11	31	11	148	16	8	3	12	4	9	11	9	4	35	89	201	61	5	120	122	159	106	7	82	38	273	277	231	277	11	276	176	131	98	46	77	60	145	342	198	141	84	108	83	127	91	16	185	123	134	56	112	257	90	156	85	158	200	107	23	113	79	63	124	104	37	41	49	55	146	10	43	81	97	40	30	70	70	90	108	176	50	20	37	133	48	60	87	66	93	89	4	35	88	10	17	7	34
OTU_2555	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
OTU_2556	0	3	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	0	0	1	0	0	0	1	1	36	0	1	1	1	0	3	0	0	0	0	0	1	0	2	0	2	5	2	0	0	8	3	5	6	2	0	0	15	3	0	5	0	3	3	0	3	0	0	0	1	0	0	0	0	0	0	0
OTU_2557	0	5	0	0	1	9	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
OTU_2558	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	3	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	11	2	0	0	0	0	3	0	0	0	1	0	0	0	1	2	4	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2559	0	0	0	0	0	0	0	0	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	10	1	0	2	0	1	0	0	2	0	0	3	0	0	0	4	11	3	0	0	1	1	5	0	0	6	1	9	0	0	0	5	0	0	1	1	0	0	0	0	0	1	9	0	0	0	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2560	2	1	3	0	1	3	3	0	1	2	12	1	63	24	68	2	0	8	10	184	1	122	511	98	6	1	0	0	4	0	1	0	1236	21	1	0	1	2	21	8	36	159	0	12	47	8	111	66	91	17	54	51	61	0	5	4	85	2	69	0	55	11	51	0	5	6	13	1	6	8	21	0	5	1	1	3	8	2	0	1	0	29	13	1	0	2	1	1	1	5	4	0	1	0	11	29	2	3	3	2	11	18	1	1	1	0	0	30	1	0	2	1	38	0	0	3	3	1	0	0	0	2	3	0	1	1	0	2	3	3	3	0	1	3	1	0	4151	1	2	4	7	2	2	1	3	1	2	0	6	0	1	2	1	0	1	0	6	8	5	0	86	14	2	2	6	6	12	2	0	4	1	0	6	1	0	1	0	2	24	8	0	7	0	0	74	32	63	2
OTU_2561	0	0	0	0	0	1	1	1	0	0	5	12	3	8	24	5	27	24	3	10	0	16	0	3	25	0	2	0	10	0	0	0	0	5	34	23	43	25	5	11	8	2	0	34	12	11	1	6	4	8	9	0	8	0	0	28	6	0	1	18	6	8	5	1	57	28	17	8	8	40	12	25	5	0	35	16	2	3	23	8	0	0	2	0	16	53	10	15	0	32	12	33	21	0	10	6	25	38	17	20	31	18	42	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	5	13
OTU_2562	18	18	16	47	14	6	17	7	41	30	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	4	0	0	0	26	4	12	0	0	4	2	0	1	4	8	1	11	7	4	4	0	1	2	3	6	9	4	2	0	1	0	0	1	2	26	17	2	3	5	3	4	1	1	11	6	1	22	13	3	4	10	1	30	10	2	0	0	3	4	3	1	25	15	4	0	19	9	16	14	18	2	8	4	2	2	3	7	1	0	0	0	0	0	0
OTU_2563	51	1	10	3	1	1	1	5	0	7	0	0	1	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	2	0	0	0	1	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	34	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	4	1	0	1	24	19	13	4	2	7	8	6	2	18	2	1	12	0	0	1	0	2	4	3	47	0	0	0	13	24	5	25	0	13	17	0	19	0	0	1	47	1	0	0	0	1	3	0	0	5	18	8	0	17	0	5	0	2	0	1	7	2	1	0	2	0	0	0	0	0	0
OTU_2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	12	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0
OTU_2565	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2566	7	1	4	7	0	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	2	3	4	2	0	0	12	8	0	0	0	2	1	1	3	4	0	1	1	0	0	0	1	1	0	1	8	1	0	1	0	5	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	3	1	0	1	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2567	288	312	360	193	80	227	142	722	208	658	8	205	139	4	114	67	131	218	71	83	597	28	15	5	571	190	733	1158	79	266	565	423	7	41	69	75	60	283	14	68	15	8	64	34	53	106	19	5	6	13	9	0	20	139	6	60	1	364	11	68	7	1	12	179	66	20	4	19	4	58	61	54	5	375	47	5	19	324	711	567	141	8	2	209	141	264	107	5	0	23	12	69	14	398	32	8	7	16	6	10	17	5	10	75	108	624	170	6	105	127	305	333	12	276	67	705	1035	313	770	20	640	228	207	99	33	66	34	132	271	201	255	49	73	199	336	205	22	372	208	160	55	59	768	40	147	72	101	81	125	68	113	101	131	127	272	65	44	31	65	363	20	37	14	34	12	28	65	38	17	124	259	90	23	21	45	56	125	66	112	189	38	12	105	259	27	11	15	77
OTU_2568	1	0	0	6	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	7	0	1	34	2	0	0	0	1	0	0	0	0	0	2	2	2	1	1	2	0	2	3	0	0	0	4	5	2	5	0	0	0	9	0	2	0	0	0	0	1	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	9	2	0	0	0	0	1	0	0	5	4	0	0	6	1	2	0	0	0	0	0	4	0	0	0	0	0	2	0	4	0
OTU_2569	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	1	5	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	3	0	0	0	0	5	4	0	0	0	0	1	0	0	0	0	0	17	2	1	0	0	1	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2570	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0
OTU_2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_2572	0	1	0	0	0	0	1	0	0	0	5	11	4	15	34	11	20	21	1	6	0	18	1	0	10	1	5	3	30	0	0	0	0	15	28	40	54	27	9	10	6	3	0	15	17	11	4	5	8	4	14	5	7	0	1	39	2	0	0	25	9	7	9	0	69	28	21	12	9	24	7	23	4	0	31	23	4	0	8	16	0	0	7	1	20	49	24	22	0	43	11	27	18	1	11	4	28	53	10	20	46	25	57	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	28	8	15
OTU_2573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	3	0	2	0	4	0	14	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	1	3	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_2574	10	0	11	0	0	0	0	2	6	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	3	0	20	3	5	0	2	2	1	5	0	1	3	8	5	0	0	0	0	0	2	0	6	0	0	0	0	0	1	0	0	1	1	1	5	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
OTU_2575	8	46	1	0	22	16	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	149	1	0	0	0	0	0	0	74	32	0	1	1	0	10	0	0	50	33	0	0	0	1	16	45	1	1	1	0	1	2	1	0	1	0	0	82	1	20	0	0	15	2	8	19	46	0	0	0	45	0	25	0	41	0	1	14	0	0	0	32	0	0	1	0	0	1	0
OTU_2576	2	2	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	2	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	2	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	5	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_2577	9	1	6	10	1	1	0	0	3	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	1	1	0	0	0	1	1	0	1	1	8	0	17	12	4	0	0	0	3	0	0	1	1	0	4	0	0	0	0	0	0	0	1	0	1	0	2	4	0	12	0	3	5	0	22	0	0	1	1	0	0	0	0	0	0	0	0	6	1	0	0	2	0	2	0	0	0	0	3	2	1	0	0	0	0	0	1	1	0
OTU_2578	0	3	0	3	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2579	1	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2580	12	0	10	10	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2581	5	2	6	4	2	4	1	12	6	7	0	0	1	0	0	1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	6	0	0	0	2	4	5	0	0	10	0	3	34	9	4	0	2	13	10	3	0	0	2	10	1	19	6	1	0	0	0	0	0	0	0	1	1	13	0	0	0	2	5	0	0	0	0	3	0	5	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	6	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0
OTU_2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
