#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK62	BRK65	BRK66	BRK67	BRK69	BRK70	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88
OTU_350	6	8	4	34	97	4	9	5	10	4	8	2	0	9	8	159	2	0	8	10	5	477	195	2	6	1	1	410	144	4	199	5	6	173	688	0	374	0	5	3	54	0	59	47	4	10	479	1	15	7	2	165	0	186	26	2	144	3	2	14	244	1	65	3	4	109	3	0
OTU_351	96	30	28	5	13	5	6	24	38	28	2	89	3	7	73	18	36	0	64	7	78	93	35	7	7	27	35	116	20	30	15	7	96	35	21	2	19	5	155	26	53	0	9	12	35	31	3	0	3	86	11	12	0	10	16	15	10	12	1	4	22	16	21	11	3	5	0	0
OTU_352	1	0	1	1	23	15	9	1	11	0	0	18	6	10	1	2	1	0	7	1	0	2	3	1	26	22	1	3	0	4	7	11	0	15	0	0	40	20	1	0	5	0	22	2	0	0	3	0	1	0	0	1	0	2	3	7	0	0	11	2	16	4	2	0	0	4	0	0
OTU_353	0	0	0	0	0	4	2	1	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	7	11	0	2	5	50	17	4	12	6	2	15	4	0	0	0	0	1
OTU_354	0	0	20	0	0	104	4	1	1	141	0	1	91	3	2	1	100	0	2	102	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	5	0	54	1	0	6	1	7	5	0	7	1	90	28	0	17	10	1	56	9	0	1	1	0	0
OTU_355	0	1	2	0	3	8	3	1	5	1	1	4	6	3	0	1	0	0	2	6	0	3	3	2	3	5	0	3	0	3	2	5	0	6	0	0	6	6	1	0	2	0	7	9	0	0	1	0	2	0	1	4	0	6	1	0	1	0	2	6	3	1	2	1	0	1	1	0
OTU_356	0	0	0	0	1	2	2	3	13	0	0	0	3	7	2	32	1	0	1	1	2	2	29	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	23	2	0	11	33	4	18	2	1	11	29	2	30	2	0	8	3	2
OTU_357	9	33	40	0	0	64	1	31	14	176	0	2	70	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	18	0	10	3	0
OTU_358	1	1	0	0	34	11	21	7	18	0	0	20	4	57	6	3	2	1	108	32	0	39	90	3	106	43	1	20	5	23	56	41	6	116	8	0	53	70	10	4	29	0	121	64	0	2	28	1	25	0	2	9	0	24	2	1	9	1	3	5	15	1	5	1	0	10	1	0
OTU_359	0	0	2	0	7	3	1	1	4	0	0	2	3	0	0	1	0	0	4	0	0	1	4	0	7	5	0	0	0	4	1	3	1	4	0	0	0	4	0	1	2	0	1	3	0	0	1	0	0	1	0	0	0	3	0	1	0	0	1	1	3	2	7	0	0	2	0	0
OTU_360	0	8	8	0	12	4	0	1	2	0	0	0	0	10	1	0	0	0	4	0	1	0	7	0	1	1	0	0	10	0	0	0	1	1	3	0	0	0	0	1	3	0	0	18	0	0	0	0	26	1	2	0	0	4	14	0	7	0	2	2	4	0	4	0	0	2	0	0
OTU_361	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	11	1	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	6	8	1	2	14	0	1	0	0	12	0	19	2	4	14	1	0	4	6	5	3	2	0	1	0	0
OTU_362	1	2	4	0	2	1	5	331	1	0	0	0	0	0	0	0	0	0	2	1	2	0	3	70	1	1	0	0	0	0	0	4	1	0	0	0	0	1	0	0	21	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1
OTU_363	3	3	16	0	0	37	0	14	2	27	0	1	9	0	31	4	26	0	5	14	19	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	8	25	8	0	0	0	15	9	0	0	5	0	46	23	21	33	1	4	18	4	1	0	1	0	0
OTU_364	22	52	33	0	9	44	0	67	39	28	0	1	44	8	132	80	42	0	10	74	132	5	32	173	22	15	31	1	5	26	3	14	121	5	8	1	0	1	17	71	12	0	1	7	65	4	8	8	11	60	28	0	0	3	24	28	27	78	53	9	20	22	5	49	0	22	1	1
OTU_365	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	20	0	0	15	34	19	4	4	2	60	19	1	0	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_366	8	2	2	0	0	0	0	0	0	2	0	0	25	3	2	11	13	0	7	64	0	0	3	5	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_367	0	0	14	2	20	34	4	119	142	172	0	60	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	37	12	14	120	69	60	1	10	13	121	51	43	0	12	20	84	36	22	0	30	153	38	15	0	75	56	106	147	100	67	35	107	102	55	50	2	67	2	0
OTU_368	3	0	4	0	7	3	2	1	3	2	0	7	4	2	3	1	0	0	0	1	7	3	5	0	0	0	4	2	0	3	1	7	0	4	0	0	2	3	3	1	1	1	6	12	4	2	0	2	0	29	0	4	0	4	2	3	0	5	0	0	2	7	2	44	2	1	0	2
OTU_369	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	0	3	34	2	21	7	2	21	29	75	2	0	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_370	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	12	2	2	5	2	0	0	3	0	1	1	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	275
OTU_371	2699	44	745	3	32	20	11	68	37	26	2	32	7	13	765	9	305	3	35	7	914	17	27	10	13	61	45	93	5	24	3	9	1404	19	7	2	15	19	507	186	68	0	9	19	506	67	9	3	5	937	60	12	0	18	7	21	10	66	6	7	8	27	17	27	4	14	1	0
OTU_372	20	33	32	0	0	40	0	33	24	203	0	8	98	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	23	18	7	19	2	3
OTU_373	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	17	2	15	14	7	12	0	0	0	0	0	0
OTU_374	2	2	1	12	37	9	0	0	0	0	0	0	0	0	1	13	0	0	98	14	0	23	36	0	41	134	0	6	0	21	109	3	2	40	3	0	80	45	2	2	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_375	7	1	5	0	1	60	2	21	12	55	0	3	44	3	10	15	23	0	2	79	2	0	0	21	9	4	1	0	0	9	1	34	4	6	0	0	1	6	8	12	8	0	1	2	1	51	7	0	1	5	5	4	0	0	2	58	12	7	25	9	3	57	6	1	0	5	0	0
OTU_376	8	6	4	4	10	4	1	10	5	8	0	37	3	2	1	14	8	0	15	11	3	36	30	2	3	1	3	32	5	4	7	4	0	17	50	0	7	2	9	4	19	0	2	13	0	22	32	0	3	5	2	14	0	17	4	14	13	1	2	3	24	33	26	4	1	8	0	1
OTU_377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	31	1	1	2	0	1	1	0	2	0	1	46	0	1	0	1	1	13	0	0	0	0	0	0	0
OTU_378	0	0	6	0	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	18	7	22	2	7	33	10	10	98	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_379	0	0	0	0	18	0	0	0	9	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	10	0	19	0	1	13	10	1	17	0	0	1	0	0
OTU_380	5	1	1	1	1	9	0	9	1	1	0	0	11	1	2	6	1	0	3	7	0	0	0	5	4	0	2	2	1	0	0	2	2	1	2	0	0	0	1	2	2	0	0	0	1	2	4	0	0	2	0	0	0	0	3	5	0	3	3	1	0	5	1	0	0	0	0	0
OTU_381	0	0	0	0	0	0	34	1	11	0	3	24	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	3	0	206	89	0	0	7	0	4	0	0	8	2	90	5	0	8	0	0	1	37	2	7	2	0	7	0	0
OTU_382	1	1	0	0	0	10	0	7	4	10	0	0	17	1	2	6	5	0	2	13	0	0	3	4	3	0	0	2	0	3	2	9	0	5	1	0	0	3	1	0	3	0	3	0	0	7	4	1	4	0	1	2	0	2	0	16	5	1	4	3	2	7	5	0	0	0	0	0
OTU_383	0	0	0	0	0	0	0	0	0	8	0	0	9	4	1	0	43	0	0	13	0	0	12	0	1	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	62
OTU_384	0	27	0	2	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	17	0	4	2	1	26	30	0	0	0	0	0	36	0	8	11	0	1	45	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_385	0	0	0	0	7	0	0	0	21	2	0	0	2	14	0	34	1	1	12	2	0	1	43	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	1	0	13	33	0	48	0	1	52	28	1	53	1	0	27	1	1
OTU_386	25	9	2	5	17	2	3	7	11	7	3	18	0	3	11	10	3	1	5	4	14	36	19	1	1	4	8	20	22	11	11	4	12	18	37	0	9	1	22	5	16	0	14	27	1	12	8	1	3	15	3	10	0	11	20	7	4	5	0	1	13	18	14	8	0	0	0	0
OTU_387	0	0	0	0	0	0	0	6	26	12	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	2	1	0	6	0	14	4	3	10	0	2	7	1	4	0	0	0	0
OTU_388	0	0	10	0	12	5	2	2	4	0	1	0	2	3	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	17	6	14	16	3	10	3	4	7	4	0	0	1	0	0
OTU_389	0	0	25	0	0	0	0	0	0	0	0	0	0	0	16	27	88	1	22	27	11	1	36	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_390	3	2	5	0	39	30	30	7	57	1	2	70	12	43	3	19	0	1	70	10	1	27	8	0	112	39	1	4	2	8	42	14	0	19	1	0	25	34	1	1	2	0	22	8	0	1	11	0	1	0	0	9	0	6	3	3	14	2	7	12	20	4	41	0	1	8	0	0
OTU_391	0	0	8	2	35	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	41	7	17	5	12	31	2	5	132	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_392	77	13	18	4	11	5	5	14	15	26	2	73	4	10	29	7	13	2	22	2	91	58	35	2	4	13	35	67	7	19	5	2	21	17	11	0	8	7	75	13	28	0	3	15	3	45	8	0	1	36	6	0	0	10	18	9	6	7	3	1	11	18	31	21	5	6	0	0
OTU_393	58	14	59	0	14	17	3	56	17	12	1	17	9	5	72	16	34	1	15	26	65	14	15	38	7	6	2	5	4	14	7	22	66	12	11	0	4	8	26	57	21	0	1	10	32	17	2	0	2	27	14	7	0	17	13	20	9	23	50	11	8	14	8	14	0	8	0	1
OTU_394	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	13	11	30	6	3	46	0	0	0	0	0	0
OTU_395	0	0	27	0	0	0	0	0	0	0	0	0	0	0	10	10	244	3	7	28	11	3	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_396	0	0	1	0	0	5	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	3	1	0	0	0	3	0	6	0	0	2	0	14	1	0	1	0	9	2	0	2	3	0	21	1	0	0	0	154	0
OTU_397	115	69	53	0	0	0	0	0	0	0	0	0	0	0	0	1	23	3	107	6	71	56	119	11	26	17	49	86	16	11	13	34	83	50	202	12	15	6	67	60	111	2	6	56	37	83	36	2	19	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_398	10	4	4	1	1	3	0	8	6	3	0	0	2	0	5	2	2	0	3	5	10	4	7	4	1	0	5	3	0	6	0	1	10	1	3	0	0	3	8	8	6	0	1	1	3	7	2	0	0	6	2	0	0	2	6	4	4	5	4	1	5	3	2	5	0	1	0	0
OTU_399	0	0	15	0	0	1	0	0	0	0	0	0	0	0	5	8	179	0	3	16	12	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	7	7	4	0	15	0	0	0	0	0	0
OTU_400	10	5	10	4	40	3	9	5	10	0	0	0	0	0	0	0	0	0	0	0	0	27	151	3	17	4	3	94	66	4	25	20	12	87	378	2	12	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_401	0	0	0	0	0	3	39	2	5	1	0	21	23	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	58	0	4	10	0	7	0	0	34	0	20	8	1	11	5	11	9	1	6	19	7	3	11	0	1
OTU_402	41	9	4	0	7	16	0	19	6	16	0	1	54	10	22	31	31	1	21	65	17	3	5	65	20	4	9	1	1	4	0	13	0	5	0	0	0	6	5	3	2	0	2	0	1	4	9	0	0	3	4	4	0	0	3	4	2	5	15	3	1	5	3	6	1	3	0	0
OTU_403	0	68	1	7	27	1	0	1	115	1	0	1	1	8	0	124	0	0	32	0	0	1	5	0	35	4	0	0	12	0	57	0	1	0	5	0	0	1	0	0	88	0	1	4	0	3	117	1	31	0	0	24	0	4	21	1	13	1	0	155	12	2	2	0	0	64	1	1
OTU_404	96	164	168	32	41	21	17	372	188	57	0	165	81	38	527	107	52	19	75	53	599	27	29	575	28	283	263	13	58	410	82	14	262	48	24	242	3	36	193	124	50	5	48	26	390	15	25	158	18	678	338	7	0	22	529	73	47	459	146	37	70	20	59	250	1	252	3	6
OTU_405	0	0	8	0	0	25	0	0	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	7	0	0	2	0	0	2	0	6	3	0	2	0	2	4	0	5	0	33	7	1	11	6	0	15	8	0	0	2	0	0
OTU_406	14	15	13	42	297	74	704	14	110	10	8	436	28	671	17	137	15	3	624	46	3	123	2503	5	223	78	6	35	9	24	272	37	12	389	542	3	38	105	11	10	185	0	307	1069	3	14	135	0	41	5	9	1477	1	2296	95	31	1122	13	23	611	189	16	346	3	1	115	2	7
OTU_407	0	1	3	0	21	20	0	0	0	0	0	0	0	0	0	1	0	0	18	7	0	1	1	1	53	44	0	3	1	9	7	8	0	0	0	0	2	20	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_408	10	0	4	1	50	3	2	3	6	1	1	18	7	3	5	3	0	5	9	76	2	3	12	0	0	54	0	1	0	4	9	16	2	20	2	0	4	15	14	6	3	0	23	22	0	0	8	0	0	1	1	6	0	10	13	3	3	0	7	0	16	3	6	4	2	14	0	0
OTU_409	9	51	3	4	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	2	6	27	29	5	54	2	5	78	75	0	9	2	15	2	100	0	47	57	2	5	91	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_410	0	0	0	0	25	1	3	1	10	0	0	3	2	16	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	12	0	19	1	0	14	15	2	16	0	0	4	0	0
OTU_411	45	2	49	4	43	87	98	22	12	26	0	7	241	49	24	55	16	16	19	183	3	22	28	29	24	339	11	2	6	101	51	425	8	125	2	8	7	203	65	5	13	9	90	39	4	13	2	56	30	4	13	8	0	8	64	4	36	16	24	4	37	15	66	11	12	24	1	0
OTU_412	0	0	8	0	32	1	0	2	18	4	0	4	1	0	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	25	12	7	20	1	0	1	35	11	13	0	0	3	0	0
OTU_413	5	1	2	1	3	0	1	3	9	3	0	38	0	1	4	3	0	0	55	1	22	7	14	0	3	5	6	10	4	4	3	3	5	5	7	0	2	1	5	4	5	0	0	3	0	1	0	0	0	1	1	2	0	3	5	3	2	0	0	1	0	3	8	0	1	1	0	0
OTU_414	37	22	7	7	12	7	14	10	60	20	0	30	0	7	34	7	60	3	48	9	15	55	34	3	7	6	3	51	6	0	16	19	4	14	20	2	3	3	19	2	16	0	1	14	1	3	1	0	0	5	7	9	0	14	19	27	4	10	3	0	16	30	25	24	5	1	0	0
OTU_415	41	6	12	0	3	1	1	4	2	3	0	1	0	0	7	1	0	1	2	0	7	3	0	1	1	1	4	10	1	1	0	1	58	1	0	3	0	1	9	5	4	0	0	2	2	11	0	0	1	9	0	0	0	1	2	7	0	1	0	0	0	0	1	3	6	0	0	0
OTU_416	237	69	66	12	49	9	15	65	73	51	5	103	5	8	132	40	72	2	70	24	116	85	50	10	8	18	43	131	56	27	31	25	141	100	32	2	24	11	278	61	124	1	17	59	56	68	13	0	7	99	12	29	0	28	34	22	11	15	2	3	43	44	27	28	5	9	3	0
OTU_417	2	0	2	1	0	0	11	0	1	3	0	0	1	3	0	0	0	0	1	0	1	5	5	3	0	1	2	1	1	1	3	0	0	24	2	0	6	4	1	0	3	1	15	13	0	1	1	1	0	0	0	18	0	3	9	0	4	0	0	1	4	0	4	0	3	0	0	0
OTU_418	1	146	4	47	45	4	5	0	232	5	2	2	2	21	2	153	5	1	44	0	2	3	18	1	40	7	2	2	126	1	163	0	3	5	11	0	2	2	11	1	223	0	5	8	3	1	212	0	72	2	10	49	0	1	78	0	34	1	0	304	67	2	17	0	0	325	1	1
OTU_419	7	46	113	1	32	29	0	9	20	14	0	4	26	5	15	37	37	0	12	16	13	2	43	24	15	8	3	1	17	13	1	8	25	14	48	1	1	3	6	91	35	0	4	20	16	9	24	2	14	12	89	0	1	30	13	65	62	14	44	20	20	40	11	5	0	6	0	0
OTU_420	5	1	4	2	46	31	26	4	22	0	1	48	11	42	4	3	1	3	44	11	0	17	16	1	46	74	0	3	0	17	23	17	1	36	3	1	42	49	4	5	9	1	64	14	0	1	6	1	11	1	1	17	0	22	5	2	8	3	8	21	22	3	15	5	3	11	0	0
OTU_421	18	115	36	0	0	0	0	0	0	0	0	0	0	0	0	3	20	1	22	11	28	13	81	31	12	3	8	3	21	5	11	3	91	49	128	0	0	2	6	91	60	0	17	14	21	7	49	4	68	7	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_422	0	0	0	0	0	0	0	0	6	27	5	59	5	13	81	108	31	0	37	18	65	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	27	92	0	22	40	43	75	93	1	18	117	25	41	0	133	83	28	72	33	6	12	111	33	91	41	8	61	3	0
OTU_423	0	0	0	0	0	21	0	33	15	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	9	15	0	1	2	18	7	2	20	8	5	54	3	3	0	7	0	0
OTU_424	47	90	26	0	0	0	0	0	0	0	0	0	0	0	0	4	20	2	55	14	46	37	49	15	16	10	32	28	18	13	5	7	79	30	80	6	7	6	24	47	37	1	11	17	28	29	23	4	19	31	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_425	1	1	28	0	0	51	0	1	2	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	5	0	0	20	0	4	4	0	0	4	1	19	0	0	5	0	19	9	0	12	0	40	12	2	26	5	2	51	20	0	1	2	1	0
OTU_426	61	18	241	28	11	67	8	117	77	226	1	82	166	13	315	41	210	7	48	104	284	7	49	189	17	336	227	7	130	164	18	23	81	40	47	101	11	71	277	123	99	3	9	59	128	124	26	140	39	510	343	5	1	54	58	315	128	194	141	79	26	74	40	84	19	72	6	5
OTU_427	0	0	1	0	14	29	12	3	7	1	0	8	10	20	3	7	0	0	13	13	0	4	46	0	13	18	0	5	0	7	15	8	0	56	0	0	6	12	1	0	8	0	23	20	0	0	7	0	8	1	1	22	0	11	1	0	3	1	2	10	4	3	5	0	0	12	0	0
OTU_428	1	47	27	0	12	4	0	9	14	1	0	3	3	3	15	13	1	0	5	7	5	0	10	10	3	0	1	0	4	1	1	1	30	5	10	0	0	0	1	40	3	0	0	2	9	0	5	0	5	1	30	0	0	3	8	6	17	16	29	1	7	5	0	5	0	1	0	0
OTU_429	7	5	4	3	2	2	10	6	10	14	1	45	1	3	1	1	7	0	21	1	5	8	3	2	4	2	6	7	1	4	0	1	7	5	14	0	2	0	7	9	5	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	5	3	0	0	0	0	0
OTU_430	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	12	0	0	1	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	176
OTU_431	0	0	0	0	0	5	2	4	2	0	0	10	10	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	17	0	0	4	1	20	0	1	41	0	11	5	0	4	2	2	19	11	1	5	1	1	8	0	0
OTU_432	0	0	0	0	1	1	0	1	65	0	0	2	0	10	3	74	3	0	34	1	1	24	91	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	6	0	36	26	1	19	0	0	20	54	0	70	0	0	27	0	0
OTU_433	183	68	45	11	32	1	2	49	27	29	0	15	5	2	104	10	46	1	47	4	99	82	8	4	5	9	24	45	3	20	3	8	91	67	24	2	14	4	128	23	70	0	4	18	25	23	5	1	5	51	6	2	0	11	5	9	3	7	1	2	13	18	6	9	2	1	0	1
OTU_434	5	0	1	0	34	25	0	0	0	0	0	0	0	0	2	0	0	2	16	23	2	6	9	0	41	48	3	14	3	55	11	8	3	22	2	3	54	60	7	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_435	0	0	0	3	3	0	6	0	4	0	1	27	0	85	0	1	0	0	7	0	0	1	6	0	10	10	0	0	0	3	50	0	0	4	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0	7	2	0	0	0	0	21	0	0
OTU_436	0	0	0	0	0	0	5	1	33	0	0	19	3	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	46	11	0	0	4	0	5	0	0	14	0	13	5	1	12	1	4	33	15	0	8	1	0	11	0	0
OTU_437	1	0	0	1	2	11	4	0	0	0	0	6	1	2	0	1	0	1	5	4	0	3	2	0	6	11	1	1	1	4	3	8	0	6	1	0	2	21	1	0	0	0	8	9	0	0	2	0	1	0	1	2	0	9	1	1	2	0	2	1	4	0	3	1	0	2	0	0
OTU_438	73	3	11	1	1	0	0	2	2	1	0	6	0	1	14	0	8	0	6	0	27	5	3	4	0	0	4	7	1	4	1	0	5	5	0	0	3	0	33	1	5	0	1	0	6	2	1	0	1	17	1	1	0	0	5	2	1	2	0	1	3	1	4	1	0	0	0	0
OTU_439	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	23	0	0	28	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	8	0	2	63	0	10	0	0	26	0	29	5	0	20	0	0	9	27	0	15	0	0	15	0	0
OTU_440	4	5	6	0	2	18	0	11	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7	4	8	0	0	8	4	15	10	0	0	2	0	14	2	0	4	2	10	0	0	6	0	20	7	6	5	2	2	17	7	1	0	1	1	0
OTU_441	1	0	2	7	3	2	12	3	1	0	3	1	2	10	2	0	0	2	5	0	4	7	13	3	0	5	0	8	1	2	0	15	2	4	4	0	1	4	2	1	9	0	0	6	1	1	1	0	0	0	1	8	0	10	1	0	1	0	3	6	4	0	11	1	0	1	0	0
OTU_442	19	6	5	1	0	8	0	20	27	21	3	23	1	1	17	4	8	2	9	1	24	44	20	5	18	1	30	171	5	19	3	4	18	5	9	1	4	0	29	6	7	1	0	10	2	42	1	3	1	24	5	5	0	5	3	17	3	7	0	1	3	9	13	27	2	1	0	0
OTU_443	0	0	19	0	1	25	0	0	0	0	0	0	0	0	103	10	45	0	14	44	66	0	11	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	9	0	1	8	47	8	5	2	3	16	25	2	0	5	12	10	3	55	101	6	2	7	0	0	0	0	0	0
OTU_444	8	14	15	0	2	14	1	72	29	8	0	4	10	2	51	24	12	0	1	18	47	1	8	82	10	12	26	0	2	28	5	9	72	9	2	2	0	3	22	36	6	0	4	8	45	0	6	2	5	34	8	1	0	1	25	12	9	51	35	4	9	9	2	13	0	10	0	0
OTU_445	8	2	0	1	13	1	3	5	7	2	2	6	1	2	4	13	2	1	13	6	3	41	32	0	5	1	2	56	7	1	12	3	2	20	29	1	5	0	11	5	21	0	4	15	0	5	14	0	0	2	0	11	0	18	23	2	10	0	0	4	17	3	23	0	0	1	1	0
